(0.0020, 0.0080, 0.0210)	Architecture [8-14]	 Time 0.0320	 Loss 0.7024	 CELoss 0.6634	  RegLoss 0.0390	 s9 0.9034704566001892
(0.0020, 0.0090, 0.0190)	Architecture [8-19]	 Time 0.0310	 Loss 1.7769	 CELoss 1.7382	  RegLoss 0.0387	 s9 0.9013049602508545
(0.0010, 0.0090, 0.0190)	Architecture [8-24]	 Time 0.0310	 Loss 1.0483	 CELoss 1.0093	  RegLoss 0.0389	 s9 0.9030953645706177
(0.0020, 0.0100, 0.0280)	Architecture [8-29]	 Time 0.0400	 Loss 1.1410	 CELoss 1.1023	  RegLoss 0.0386	 s9 0.9012192487716675
(0.0010, 0.0070, 0.0120)	Architecture [8-34]	 Time 0.0220	 Loss 0.8369	 CELoss 0.7983	  RegLoss 0.0386	 s9 0.9006450176239014
(0.0020, 0.0100, 0.0270)	Architecture [8-39]	 Time 0.0400	 Loss 0.8683	 CELoss 0.8298	  RegLoss 0.0385	 s9 0.9003584384918213
(0.0010, 0.0110, 0.0270)	Architecture [8-44]	 Time 0.0410	 Loss 0.7982	 CELoss 0.7598	  RegLoss 0.0384	 s9 0.8997766375541687
(0.0020, 0.0120, 0.0280)	Architecture [8-49]	 Time 0.0430	 Loss 1.1156	 CELoss 1.0772	  RegLoss 0.0384	 s9 0.8995487093925476
(0.0010, 0.0080, 0.0180)	Architecture [8-54]	 Time 0.0290	 Loss 0.8942	 CELoss 0.8562	  RegLoss 0.0381	 s9 0.8973610401153564
(0.0010, 0.0080, 0.0180)	Architecture [9-4]	 Time 0.0290	 Loss 0.9668	 CELoss 0.9288	  RegLoss 0.0380	 s9 0.8968324065208435
(0.0010, 0.0080, 0.0180)	Architecture [9-9]	 Time 0.0290	 Loss 2.2910	 CELoss 2.2530	  RegLoss 0.0380	 s9 0.896706223487854
(0.0010, 0.0100, 0.0270)	Architecture [9-14]	 Time 0.0400	 Loss 0.8888	 CELoss 0.8522	  RegLoss 0.0366	 s9 0.8879367113113403
(0.0010, 0.0110, 0.0260)	Architecture [9-19]	 Time 0.0400	 Loss 0.9159	 CELoss 0.8801	  RegLoss 0.0359	 s9 0.8832063674926758
(0.0010, 0.0100, 0.0260)	Architecture [9-24]	 Time 0.0390	 Loss 0.8470	 CELoss 0.8114	  RegLoss 0.0357	 s9 0.8817760944366455
